!CSV A.01.01
!Agilent Technologies,N5230C,MY49000690,A.09.42.22
!Agilent N5230C: A.09.42.22
!Date: Wednesday, April 12, 2017 13:50:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
9670937500,0.47883826,169.68324,0.87539107,-126.62348,0.87574238,-126.77682,0.47859031,117.10397
9673500000,0.47930154,169.58762,0.87622428,-126.83099,0.87593108,-127.0335,0.47899634,116.90015
9676062500,0.47921228,169.59727,0.87785256,-127.03607,0.87770075,-127.03223,0.47848457,116.62212
9678625000,0.47825164,169.53564,0.87478292,-126.78645,0.87431651,-127.05083,0.4784168,116.94077
9681187500,0.47823894,169.53403,0.87869149,-126.88799,0.87671113,-127.04365,0.48063868,116.6972
9683750000,0.47815627,169.48006,0.87721723,-126.87894,0.87577236,-127.05512,0.4793188,116.7812
9686312500,0.47790572,169.42625,0.87642699,-126.9084,0.87647069,-127.12777,0.47944745,116.72292
9688875000,0.47749698,169.41335,0.87698412,-127.11605,0.87685394,-127.20867,0.47842327,116.35323
9691437500,0.47726178,169.37575,0.87746572,-126.97153,0.87560785,-127.07995,0.47974318,116.58183
9694000000,0.47765446,169.26651,0.87800992,-127.07404,0.87634528,-127.08541,0.47931224,116.46798
9696562500,0.47699481,169.33983,0.87749171,-127.06306,0.87653339,-127.198,0.47847521,116.5611
9699125000,0.47708058,169.33195,0.8768298,-127.14042,0.87549639,-127.23672,0.4794386,116.40334
9701687500,0.47797051,169.20987,0.87517136,-127.19537,0.87658709,-127.26703,0.47827947,116.27153
9704250000,0.4773007,169.27345,0.87765688,-127.13873,0.87795657,-127.27096,0.47954506,116.35616
9706812500,0.47481149,168.81134,0.87609631,-127.31403,0.87325364,-127.5191,0.47794557,116.28836
9709375000,0.4779591,169.09557,0.87814993,-127.28925,0.87780911,-127.40102,0.47871694,116.27473
9711937500,0.47652879,169.02016,0.87622678,-127.44734,0.8755883,-127.40884,0.47697848,116.18179
9714500000,0.47619477,169.10013,0.87770629,-127.47437,0.87377477,-127.34836,0.47762784,116.19391
9717062500,0.47748694,168.65503,0.8768208,-127.38551,0.87896037,-127.6284,0.47863615,116.15587
9719625000,0.47497904,169.02657,0.87809134,-127.35169,0.87508607,-127.47447,0.47773248,116.15167
9722187500,0.47726989,169.05867,0.87824309,-127.5822,0.87825894,-127.61977,0.47739914,115.82384
9724750000,0.47644845,168.8688,0.87865603,-127.53644,0.8774175,-127.62886,0.47715285,116.03201
9727312500,0.47519851,169.15627,0.87683731,-127.57676,0.87800121,-127.38786,0.47803777,115.85249
9729875000,0.47601065,168.81473,0.87620157,-127.56369,0.87830269,-127.6844,0.47698107,115.91273
9732437500,0.47489113,168.7236,0.87800586,-127.60054,0.8771593,-127.73258,0.4774912,115.8209
9735000000,0.4757688,168.69223,0.88206172,-127.84784,0.87710971,-127.93046,0.47641206,115.63755
9737562500,0.47539905,168.64346,0.87822241,-127.85249,0.87680107,-127.88969,0.47632673,115.82076
9740125000,0.47396371,168.52034,0.87500519,-127.51956,0.87490433,-127.92417,0.47591501,115.97854
9742687500,0.47580275,168.4966,0.87675798,-127.9305,0.87739158,-128.03163,0.47446418,115.64207
9745250000,0.47492895,168.52306,0.87507004,-127.86158,0.87611097,-127.90788,0.47414452,115.76476
9747812500,0.47458473,168.59888,0.87876409,-128.07431,0.87738991,-127.9371,0.47381872,115.5428
9750375000,0.47491843,168.53366,0.88187242,-127.90442,0.87948936,-127.97444,0.47549081,115.51975
9752937500,0.47357839,168.61903,0.88156319,-127.83592,0.88018584,-127.9583,0.47617695,115.4864
9755500000,0.47323617,168.52859,0.88029736,-128.20975,0.87657058,-128.09967,0.47452003,115.24395
9758062500,0.47415012,168.51259,0.87950319,-128.11327,0.87807965,-128.22069,0.47373953,115.36144
9760625000,0.47411412,168.53409,0.87788779,-128.138,0.87971574,-128.17842,0.47222757,115.34195
9763187500,0.47363463,168.42244,0.87973922,-128.22331,0.87648022,-128.25125,0.47359169,115.25039
9765750000,0.47423649,168.46707,0.88026667,-128.15096,0.88188702,-128.32053,0.47328317,115.26128
9768312500,0.47321683,168.47955,0.88046795,-128.16562,0.88056982,-128.3508,0.47290319,115.24308
9770875000,0.47238147,168.42348,0.88145566,-128.39532,0.87978923,-128.3884,0.47296175,114.94449
9773437500,0.47255719,168.35692,0.88183689,-128.42805,0.88074774,-128.47974,0.47229558,114.96168
9776000000,0.47396642,168.3383,0.88269722,-128.40919,0.88155138,-128.56837,0.47227865,114.9092
9778562500,0.47378919,168.36005,0.88355619,-128.52013,0.8803106,-128.59267,0.47300819,114.75871
9781125000,0.4730652,168.25127,0.88161987,-128.67897,0.88062942,-128.60437,0.47164872,114.74745
9783687500,0.47104573,168.24927,0.87981272,-128.71373,0.87931478,-128.634,0.47076979,114.65823
9786250000,0.47232571,168.20583,0.88148105,-128.71259,0.87936151,-128.74156,0.47021425,114.58096
9788812500,0.47276753,168.33731,0.88214141,-128.70348,0.88075477,-128.65591,0.47022909,114.63798
9791375000,0.47143269,168.63954,0.88203841,-128.55894,0.88323712,-128.65489,0.47179621,114.55963
9793937500,0.47199652,168.35406,0.88381779,-128.58247,0.88102818,-129.14114,0.47171566,114.4062
9796500000,0.47108832,168.1127,0.88304794,-129.04395,0.87586063,-128.88838,0.46874467,114.18613
9799062500,0.47216362,168.08281,0.88324612,-129.01266,0.88090146,-128.9382,0.47049114,114.35873
9801625000,0.47104442,168.01656,0.88094181,-129.11868,0.88072515,-129.02046,0.46990058,114.18314
9804187500,0.47293487,168.13992,0.88199019,-129.05692,0.88387048,-128.95427,0.46958479,114.22836
9806750000,0.47012427,167.97002,0.88206434,-129.07356,0.87918895,-129.21695,0.47040027,114.03773
9809312500,0.46973667,167.93275,0.88178778,-129.03963,0.88093084,-129.26776,0.47060055,114.16788
9811875000,0.47007754,168.06535,0.88432223,-129.22835,0.87823915,-129.04643,0.47015068,113.91158
9814437500,0.46989653,167.84709,0.87937528,-129.38048,0.88070047,-129.32645,0.4693242,113.76267
9817000000,0.47171608,168.11055,0.88510114,-128.87442,0.88101155,-129.23758,0.47132251,114.12156
9819562500,0.46987215,167.81573,0.88103235,-129.48152,0.88024992,-129.29732,0.46843916,113.69011
9822125000,0.4696154,167.85614,0.88070482,-129.34253,0.88172913,-129.25095,0.46964097,113.69641
9824687500,0.47012386,167.7719,0.88086307,-129.37166,0.88151222,-129.40274,0.46974277,113.75761
9827250000,0.47156933,167.70697,0.88154542,-129.39833,0.88306522,-129.45375,0.46913859,113.7495
9829812500,0.46897289,167.74255,0.88137984,-129.45966,0.8801533,-129.51125,0.46964541,113.57703
9832375000,0.46905258,167.51349,0.88360631,-129.54968,0.88086051,-129.49878,0.4707928,113.73882
9834937500,0.46875167,167.42821,0.88216037,-129.54187,0.88084668,-129.69925,0.46964398,113.56162
9837500000,0.46878588,167.62405,0.88437849,-129.51135,0.87950802,-129.48752,0.47094032,113.66943
9840062500,0.46740305,167.38791,0.88400328,-129.56514,0.87953454,-129.68759,0.47077414,113.59373
9842625000,0.46787268,167.45895,0.88021755,-129.63293,0.87896007,-129.71881,0.46784484,113.41939
9845187500,0.4677316,167.51181,0.88240242,-129.76057,0.88066065,-129.64873,0.46939281,113.29034
9847750000,0.4685117,167.46864,0.87991625,-129.70978,0.8823359,-129.68169,0.46808472,113.39233
9850312500,0.46701354,167.33902,0.87960994,-129.81116,0.88041639,-129.86723,0.4674755,113.27731
9852875000,0.46728086,167.25783,0.88095546,-129.92642,0.88333076,-129.82709,0.4694072,113.20749
9855437500,0.46715969,167.25421,0.88029391,-129.91124,0.88043678,-129.8423,0.4677642,113.21716
9858000000,0.46740857,167.21835,0.88116229,-129.95399,0.88082838,-129.85638,0.46729037,113.21873
9860562500,0.46583781,167.28053,0.88303542,-129.89772,0.87825698,-129.80336,0.46803045,113.23083
9863125000,0.4653357,167.15897,0.88074732,-130.00821,0.8780911,-129.91949,0.46684578,113.12862
9865687500,0.4665108,167.06177,0.8808288,-130.15015,0.88209099,-130.0264,0.46722472,112.98499
9868250000,0.46594134,167.08104,0.88310039,-130.0901,0.87972325,-130.07555,0.46707326,112.97652
9870812500,0.46670192,166.9554,0.88307506,-129.99524,0.88310945,-130.1987,0.46706188,112.95798
9873375000,0.46751294,166.94107,0.88306361,-129.99408,0.88703012,-130.31017,0.46779886,112.90246
9875937500,0.46569967,166.78619,0.88050175,-130.13872,0.88232386,-130.42574,0.46589562,112.86012
9878500000,0.46558073,166.83791,0.88143229,-130.36282,0.88129753,-130.31781,0.465635,112.74647
9881062500,0.46568745,166.73325,0.88519377,-130.36755,0.88312691,-130.37566,0.46667629,112.69061
9883625000,0.46412346,166.85667,0.88696969,-130.34163,0.8835879,-130.27197,0.46823677,112.73837
9886187500,0.46357074,166.79909,0.88044626,-130.18071,0.88117552,-130.45303,0.46489298,112.83415
9888750000,0.46405619,166.87369,0.88336653,-130.32951,0.88113862,-130.50566,0.46532843,112.59504
9891312500,0.46426356,166.94058,0.88161904,-130.48572,0.88150668,-130.33087,0.46398437,112.52213
9893875000,0.46503836,166.9267,0.88423717,-130.52319,0.88196504,-130.34871,0.46401253,112.46706
9896437500,0.46467534,166.75929,0.88497031,-130.54337,0.88178819,-130.59012,0.46377149,112.33741
9899000000,0.463599,166.79506,0.88631314,-130.6514,0.88117337,-130.60204,0.46467915,112.24574
9901562500,0.46194428,166.57637,0.88348716,-130.61806,0.88055092,-130.75722,0.4636749,112.38683
9904125000,0.4651522,166.78294,0.88543683,-130.75467,0.88454169,-130.63831,0.4632268,112.1433
9906687500,0.46566367,166.52565,0.88591295,-130.78571,0.88533407,-130.93913,0.46170107,112.04688
9909250000,0.46286333,166.7504,0.88375264,-130.69772,0.8818199,-130.75046,0.46168706,112.1712
9911812500,0.46530822,166.5918,0.8829546,-130.88808,0.88450336,-130.84126,0.46088502,111.98381
9914375000,0.46450102,166.48631,0.88575625,-130.80357,0.88355166,-131.02174,0.46104249,111.99349
9916937500,0.46467495,166.6907,0.88550574,-130.7186,0.88615322,-130.94655,0.46069804,111.91105
9919500000,0.46365049,166.44023,0.88544685,-130.90152,0.88556176,-131.09114,0.46120849,111.82485
9922062500,0.46443567,166.649,0.88712627,-130.97678,0.88243586,-130.8828,0.46133929,111.85258
9924625000,0.462708,166.45253,0.88538527,-130.89682,0.88417602,-131.04539,0.46157631,111.81807
9927187500,0.46426311,166.61969,0.88417548,-131.14742,0.88418394,-131.10796,0.45998463,111.57942
9929750000,0.46349612,166.37854,0.88570648,-131.21658,0.88111156,-131.13113,0.46011901,111.49659
9932312500,0.46328348,166.61594,0.88482362,-131.24496,0.88400024,-131.26353,0.46046135,111.26021
9934875000,0.46254843,166.47084,0.88405669,-131.27364,0.8807354,-131.34619,0.45957431,111.25158
9937437500,0.46379453,166.3967,0.88529611,-131.34656,0.88088036,-131.39232,0.4591822,111.15392
9940000000,0.46277976,166.3936,0.88384086,-131.48541,0.88351774,-131.37215,0.45970738,110.9882
9942562500,0.46279112,166.40125,0.88577181,-131.30302,0.88219547,-131.52043,0.46083042,111.28326
9945125000,0.46331507,166.36246,0.88467187,-131.38936,0.88393426,-131.34169,0.45987117,111.07233
9947687500,0.46297643,166.3653,0.88225031,-131.4597,0.88440734,-131.32062,0.45902246,110.81583
9950250000,0.46272683,166.18475,0.88571179,-131.62321,0.88575393,-131.6261,0.46073142,110.72962
9952812500,0.46226352,166.11794,0.88391131,-131.60291,0.88732284,-131.6534,0.46125743,110.79322
9955375000,0.46204948,166.18124,0.88309658,-131.662,0.88688403,-131.74774,0.46129158,110.78986
9957937500,0.46178207,166.11029,0.88574642,-131.70503,0.88426417,-131.70424,0.4597615,110.79358
9960500000,0.46232989,166.12006,0.88403279,-131.65266,0.8858459,-131.60603,0.45900401,110.89754
9963062500,0.46069688,166.15924,0.88353819,-131.89537,0.88264966,-131.84694,0.45997214,110.43955
9965625000,0.46183029,165.87662,0.88677138,-131.6528,0.887236,-131.93312,0.461191,110.69862
9968187500,0.46186215,165.90935,0.8859573,-131.72754,0.88772553,-131.81392,0.4615162,110.65696
9970750000,0.46070614,165.99788,0.88169163,-131.85144,0.88489622,-131.78273,0.45922571,110.59885
9973312500,0.46131098,165.78363,0.88499647,-131.84285,0.88530481,-131.9637,0.45917583,110.66086
9975875000,0.4614172,165.75191,0.88601559,-131.86617,0.88467818,-131.99203,0.45929405,110.58844
9978437500,0.46207765,165.74139,0.88946831,-131.713,0.88675159,-132.03136,0.46030882,110.70622
9981000000,0.45973548,165.85141,0.88693881,-132.08873,0.88506448,-132.2254,0.46036017,110.25027
9983562500,0.46219844,165.79553,0.88667369,-132.17346,0.88598573,-132.03864,0.45964634,110.30122
9986125000,0.46091142,165.76205,0.88630962,-132.26505,0.88555741,-132.05132,0.46112019,110.25567
9988687500,0.45932019,165.60649,0.8854894,-132.19637,0.88590384,-132.15129,0.46110243,110.28335
9991250000,0.4593462,165.48677,0.88690412,-132.0921,0.88709581,-132.22247,0.46126541,110.31656
9993812500,0.45961154,165.6026,0.88708115,-132.35794,0.88676906,-132.28688,0.46071824,110.1273
9996375000,0.45914647,165.55228,0.88721448,-132.2634,0.88588804,-132.2964,0.45999649,110.23982
9998937500,0.45944223,165.48647,0.88559991,-132.36392,0.88716328,-132.31204,0.46009302,110.17088
10001500000,0.45893124,165.48329,0.8869856,-132.4628,0.88828713,-132.42047,0.4599396,110.02764
10004062500,0.45895118,165.43578,0.88915151,-132.46716,0.88665789,-132.4581,0.4595345,109.97202
10006625000,0.45872003,165.37311,0.88746011,-132.39594,0.88731503,-132.51352,0.4594675,110.05871
10009187500,0.45888999,165.27927,0.88674861,-132.49509,0.88702935,-132.50948,0.45882854,110.01897
10011750000,0.45786116,165.4375,0.88793796,-132.46861,0.88661844,-132.4054,0.45923692,110.02198
10014312500,0.45730895,165.24191,0.8869518,-132.60925,0.88671315,-132.70381,0.45719263,109.80148
10016875000,0.45675746,165.30334,0.88816494,-132.74817,0.8832612,-132.38716,0.45803294,109.92155
10019437500,0.45704541,165.21735,0.88842517,-132.83557,0.88698745,-132.55617,0.45817697,109.81544
10022000000,0.45733199,165.18661,0.88619286,-132.77879,0.88695264,-132.73793,0.45727608,109.69489
10024562500,0.45682949,165.17119,0.88799435,-132.89337,0.88507277,-132.65112,0.45762897,109.59377
10027125000,0.45645103,165.03506,0.88897109,-132.95428,0.88689202,-132.82552,0.45744693,109.65661
10029687500,0.45722851,165.03511,0.88801312,-132.94112,0.88686353,-132.85779,0.45676044,109.53057
10032250000,0.45574084,164.87628,0.88441151,-132.81747,0.88678527,-133.19543,0.45437217,109.46037
10034812500,0.45741493,165.22375,0.89017135,-132.69981,0.88553923,-132.90425,0.45576319,109.74285
10037375000,0.45657441,164.83813,0.88769233,-133.14886,0.88544035,-133.07062,0.45461008,109.31224
10039937500,0.45556509,165.04178,0.88959968,-133.11325,0.88252079,-133.11038,0.45609093,109.30309
10042500000,0.45658407,164.91702,0.88512021,-132.74083,0.88778347,-133.28575,0.45273277,109.37048
10045062500,0.45718071,164.8949,0.88464636,-133.14066,0.88905519,-133.20122,0.45319837,109.09669
10047625000,0.45458537,165.06918,0.8840512,-133.0687,0.88417357,-133.18785,0.45347372,109.06791
10050187500,0.45561329,164.95262,0.88927168,-132.95634,0.8858757,-133.16699,0.45475867,109.07785
10052750000,0.45574304,164.70818,0.88580298,-133.21284,0.88890833,-133.40677,0.45296162,108.84568
10055312500,0.45495737,164.64201,0.88914633,-133.37704,0.88754147,-133.53549,0.45354322,108.81878
10057875000,0.45540479,164.86935,0.88664407,-133.48367,0.88619202,-133.30885,0.45431149,108.71673
10060437500,0.4568553,164.45854,0.89122975,-133.31552,0.88980496,-133.52216,0.45326513,108.74763
10063000000,0.45549071,164.55408,0.8900432,-133.48883,0.88746423,-133.51028,0.45273089,108.6847
10065562500,0.45603007,164.55956,0.88954931,-133.56761,0.88798177,-133.46677,0.4529337,108.51253
10068125000,0.45440555,164.7072,0.88914603,-133.58252,0.8855018,-133.5732,0.45296177,108.46301
10070687500,0.4562664,164.63005,0.88943243,-133.54915,0.88879538,-133.56433,0.45284471,108.39069
10073250000,0.45448279,164.53401,0.88995761,-133.65692,0.8879059,-133.62785,0.45280951,108.23796
10075812500,0.45560345,164.66342,0.88945502,-133.71223,0.88731676,-133.59406,0.4511506,108.15556
10078375000,0.45528936,164.49101,0.88879281,-133.82327,0.88748449,-133.73264,0.45194054,108.26141
10080937500,0.45611745,164.50328,0.89008057,-133.80505,0.89155257,-133.76677,0.45353931,108.26595
10083500000,0.45609832,164.4355,0.89003217,-133.78191,0.88818002,-133.69286,0.45278695,108.16039
10086062500,0.45607489,164.47116,0.88919318,-133.77924,0.88805342,-133.71588,0.4529351,108.05595
10088625000,0.45662445,164.28175,0.88955092,-133.8102,0.88741839,-133.77937,0.45249307,108.05196
10091187500,0.4556514,164.25555,0.8909995,-133.88255,0.88985544,-133.8419,0.45182112,107.9563
10093750000,0.45509231,164.22752,0.89142448,-134.089,0.88823718,-133.89394,0.45256227,107.8605
10096312500,0.45329145,163.94356,0.88962966,-134.15053,0.88514429,-133.82626,0.45203644,107.89639
10098875000,0.45382702,164.18066,0.88799924,-134.13535,0.88857812,-133.76477,0.45285964,107.55902
10101437500,0.45459032,164.20485,0.89006668,-134.12836,0.88844079,-133.94633,0.45414662,107.5332
10104000000,0.45500389,164.02864,0.89030343,-134.35544,0.89172304,-134.16251,0.45333654,107.46672
10106562500,0.4549984,163.9324,0.88795131,-134.33344,0.88792062,-134.00258,0.45159855,107.49844
10109125000,0.45421985,164.02228,0.88985723,-134.26865,0.89027947,-134.06497,0.4519482,107.6408
10111687500,0.45338261,163.98965,0.88726884,-134.3101,0.88787442,-134.11743,0.45045519,107.42651
10114250000,0.45378673,163.88458,0.8864978,-134.51689,0.8893609,-134.26212,0.45130631,107.11263
10116812500,0.45474163,164.03973,0.89285052,-134.53473,0.88820368,-134.26849,0.45316964,107.19815
10119375000,0.45300558,163.89369,0.88686401,-134.53621,0.88774419,-134.49542,0.45139179,107.16388
10121937500,0.45314157,163.95155,0.89136994,-134.28226,0.89216983,-134.3586,0.45292008,107.40292
10124500000,0.45272395,163.91957,0.89380687,-134.51343,0.89014912,-134.67241,0.45386416,107.30241
10127062500,0.45329344,163.84218,0.89094317,-134.49823,0.88848376,-134.47995,0.45098668,107.25844
10129625000,0.4521288,163.72516,0.89017957,-134.45393,0.88910222,-134.62346,0.45140344,107.29214
10132187500,0.45400789,163.84999,0.89143503,-134.38705,0.89091337,-134.50191,0.45073029,107.25319
10134750000,0.45290402,163.81679,0.89207166,-134.93637,0.89121872,-134.65448,0.45326576,106.98183
10137312500,0.45070529,163.85471,0.89502805,-134.59598,0.89094257,-134.78358,0.45282599,107.23204
10139875000,0.45140445,163.86545,0.89247555,-134.80403,0.89074218,-134.83965,0.45187464,106.89424
10142437500,0.45207077,163.72923,0.89128536,-134.84749,0.88944125,-134.8222,0.45147839,107.10632
10145000000,0.45262763,163.65976,0.89269745,-134.91376,0.89211613,-134.81198,0.45133048,106.95776
10147562500,0.45047012,163.50993,0.89036441,-134.94987,0.89095074,-134.97762,0.45090818,106.9595
10150125000,0.45193538,163.59555,0.89223379,-135.00861,0.89236534,-134.95172,0.45159337,106.98076
10152687500,0.45123428,163.62195,0.8931793,-135.04517,0.89169842,-134.91814,0.45117784,106.97661
10155250000,0.45176676,163.51872,0.89372641,-135.08853,0.89155823,-134.95197,0.45071799,106.86753
10157812500,0.45013905,163.55214,0.89199358,-135.04161,0.89191753,-135.13101,0.45097491,106.81471
10160375000,0.44983608,163.53323,0.89155048,-135.17261,0.88865525,-135.12306,0.44898441,106.7654
10162937500,0.45063567,163.42384,0.8962757,-135.22183,0.89300358,-135.24292,0.44990635,106.57655
10165500000,0.44856346,163.46059,0.89225727,-135.18736,0.88843608,-135.39064,0.44897878,106.5308
10168062500,0.44877738,163.37624,0.89243633,-135.35365,0.89035666,-135.16652,0.44778138,106.53779
10170625000,0.4490166,163.44475,0.89314789,-135.38361,0.89123476,-135.29163,0.44950271,106.4697
10173187500,0.45014152,163.35208,0.89412129,-135.36316,0.88984984,-135.37256,0.44884199,106.59567
10175750000,0.44981289,163.23,0.89349836,-135.48958,0.89286292,-135.46385,0.4487586,106.32508
10178312500,0.44972441,163.23206,0.8922748,-135.46733,0.89491642,-135.51958,0.44768503,106.26402
10180875000,0.44955534,163.32231,0.89045966,-135.44417,0.89690638,-135.32062,0.44729251,106.14911
10183437500,0.44869396,163.20576,0.89259678,-135.56776,0.89344335,-135.60225,0.44696844,106.17926
10186000000,0.4487066,163.10745,0.89385551,-135.59082,0.89195234,-135.7235,0.44656783,106.05699
10188562500,0.44788462,163.0575,0.89542854,-135.59334,0.88808066,-135.74756,0.44559687,106.07088
10191125000,0.44759426,163.0647,0.89350361,-135.73888,0.88972563,-135.72276,0.44554505,105.99417
10193687500,0.44804195,163.03079,0.89311355,-135.70456,0.89387649,-135.76404,0.44531101,105.88964
10196250000,0.44755161,163.01465,0.89055735,-135.8808,0.89150238,-135.69896,0.4455263,105.83417
10198812500,0.44878083,162.96362,0.8955344,-135.82108,0.89433885,-135.63898,0.44583628,105.80048
10201375000,0.44791853,162.80968,0.89344406,-135.99239,0.89428514,-135.81795,0.44510466,105.57651
10203937500,0.44643134,162.85939,0.89378476,-135.9693,0.8900457,-135.99181,0.4451575,105.57401
10206500000,0.44669887,162.95479,0.89055479,-135.93091,0.89004576,-135.88666,0.44523811,105.54626
10209062500,0.44669139,162.74792,0.89253289,-136.06627,0.89394259,-136.01581,0.44539458,105.36683
10211625000,0.44822204,162.93729,0.89479971,-136.05051,0.89128524,-135.94609,0.44485211,105.27357
10214187500,0.44753692,162.61327,0.89493454,-136.13123,0.8947621,-136.05914,0.44436109,105.23264
10216750000,0.44692171,162.79297,0.89220679,-136.20998,0.89256883,-136.09097,0.44403625,105.17158
10219312500,0.44737181,162.62866,0.89211482,-136.09488,0.89250696,-136.09988,0.44465512,105.20107
10221875000,0.44664234,162.5764,0.89513338,-136.24414,0.89321548,-136.18974,0.44386765,105.06805
10224437500,0.44694641,162.62927,0.89358449,-136.32889,0.89333254,-136.22432,0.44270471,105.10665
10227000000,0.44611764,162.34042,0.89469802,-136.22249,0.89371151,-136.26857,0.44446713,104.81214
10229562500,0.44597614,162.41658,0.89209342,-136.3896,0.8928622,-136.2168,0.44246498,104.91287
10232125000,0.44601357,162.39424,0.89319271,-136.41649,0.89092952,-136.36546,0.4426021,104.83099
10234687500,0.44566736,162.75331,0.89498603,-136.39131,0.89132822,-136.38943,0.44607651,104.36063
10237250000,0.44714358,162.28265,0.89323002,-136.44106,0.89237905,-136.41464,0.44302636,104.85683
10239812500,0.44897819,162.12555,0.89489603,-136.60091,0.89554125,-136.61201,0.44378361,104.73863
10242375000,0.44735143,162.26195,0.8936047,-136.63893,0.89557958,-136.4908,0.44205755,104.43839
10244937500,0.44622672,162.53181,0.89455688,-136.64023,0.89550006,-136.42729,0.44462657,104.43405
10247500000,0.44392428,162.0455,0.89414883,-136.72409,0.89103651,-136.57446,0.44463062,104.5803
10250062500,0.44330588,162.19083,0.89294767,-136.68236,0.89086133,-136.45461,0.44412968,104.57059
10252625000,0.44812235,162.48264,0.89677149,-136.68459,0.89679039,-136.68704,0.44658121,104.62334
10255187500,0.44579574,162.1649,0.8933056,-136.77396,0.89293796,-136.76495,0.44530895,104.3447
10257750000,0.44573253,162.2301,0.89713973,-136.87639,0.89519203,-136.80475,0.44660288,104.3241
10260312500,0.44291097,162.20995,0.89431649,-136.94481,0.89410079,-136.7372,0.44502813,104.35788
10262875000,0.44701767,162.07237,0.89986634,-136.84694,0.89710051,-136.96808,0.44534361,104.43851
10265437500,0.44558653,161.94751,0.90009332,-136.96059,0.89345831,-136.90332,0.44427562,104.41428
10268000000,0.44423968,162.09343,0.89516747,-136.93387,0.89131773,-137.1273,0.44471508,104.2922
10270562500,0.44423702,162.16548,0.89761555,-137.05728,0.89522719,-136.91154,0.4443056,104.28616
10273125000,0.44440216,162.15797,0.89719605,-137.13481,0.89526492,-137.1756,0.44371861,104.24783
10275687500,0.44395337,162.01379,0.89745784,-136.97269,0.89639443,-137.12114,0.44458723,104.11086
10278250000,0.44474611,162.06053,0.89851522,-137.17982,0.89370483,-137.00082,0.44420442,104.09774
10280812500,0.44322336,162.06856,0.8963716,-137.13358,0.89647049,-137.23412,0.44433159,104.09448
10283375000,0.44209296,162.04251,0.89731425,-137.22379,0.89629734,-137.33583,0.44372517,104.00616
10285937500,0.4439204,161.86397,0.89715517,-137.3685,0.89698803,-137.14165,0.44325167,104.07944
10288500000,0.44375503,161.98322,0.89912122,-137.53105,0.89590538,-137.2807,0.4421159,103.90422
10291062500,0.44252944,161.8589,0.89956582,-137.52328,0.89916444,-137.41177,0.44224918,103.82313
10293625000,0.44333491,161.89287,0.89773822,-137.40977,0.89688551,-137.30226,0.44314864,103.96451
10296187500,0.44251505,161.91887,0.89636797,-137.55096,0.89573365,-137.38911,0.44170558,103.91999
10298750000,0.44316739,161.92592,0.90023005,-137.64316,0.89502543,-137.4057,0.44148421,103.68191
10301312500,0.44288763,161.75754,0.89591771,-137.61346,0.89785737,-137.48352,0.44137493,103.92928
10303875000,0.4428722,161.71515,0.89616096,-137.74237,0.89926672,-137.60393,0.44007829,103.68419
10306437500,0.44152084,161.67001,0.89936376,-137.71214,0.89572161,-137.65808,0.4412047,103.53148
10309000000,0.43941233,161.68024,0.89694023,-137.69482,0.89759755,-137.7068,0.44161522,103.61793
10311562500,0.44096041,161.60588,0.89643109,-137.81418,0.89839166,-137.73785,0.44069687,103.63108
10314125000,0.44096711,161.72186,0.8984949,-137.81642,0.89757121,-137.74959,0.43908522,103.34805
10316687500,0.44212732,161.58348,0.89849406,-137.88463,0.8965016,-137.99402,0.43974406,103.30953
10319250000,0.44070709,161.54649,0.89617181,-137.98778,0.89682859,-138.03384,0.43836337,103.12451
10321812500,0.43959588,161.68976,0.89524812,-138.04233,0.89797753,-137.9055,0.43807,103.07481
10324375000,0.44165951,161.75711,0.89806718,-137.97919,0.89818531,-137.88942,0.437893,103.14138
10326937500,0.44211379,161.73633,0.89927906,-138.08527,0.89946389,-137.82939,0.43888694,103.09341
10329500000,0.4409143,161.57542,0.89838177,-138.01108,0.89829248,-138.17339,0.43800074,102.96194
10332062500,0.44006729,161.36395,0.89830047,-138.29779,0.89763814,-138.15103,0.43718791,102.96005
10334625000,0.44199994,161.34007,0.89634466,-138.28085,0.90220356,-138.38181,0.43627,102.70492
10337187500,0.44117028,161.39857,0.89722633,-138.04149,0.90095729,-138.31694,0.43673977,102.71766
10339750000,0.44076598,161.48111,0.89734805,-138.11404,0.89989281,-138.30081,0.43657756,102.72219
10342312500,0.43971729,161.492,0.89627385,-138.29816,0.89685112,-138.13718,0.43549505,102.59543
10344875000,0.43910268,161.30908,0.89645803,-138.26686,0.89790314,-138.44894,0.43627623,102.56701
10347437500,0.43971443,161.45447,0.8952896,-138.02858,0.89996433,-138.51677,0.43623388,102.53742
10350000000,0.43808752,161.29764,0.89524919,-138.27188,0.8962127,-138.33824,0.43714461,102.38
10352562500,0.43800151,161.12105,0.89523906,-138.65938,0.8949036,-138.55161,0.43446606,102.29106
10355125000,0.43887267,161.02933,0.90143538,-138.37758,0.90262961,-138.63231,0.43740344,102.10736
10357687500,0.43867531,161.17831,0.89775008,-138.62186,0.89618772,-138.47987,0.43626028,102.29031
10360250000,0.43861073,161.07741,0.89697915,-138.66187,0.89661372,-138.51834,0.43627909,102.11711
10362812500,0.43866354,160.95139,0.90120775,-138.59167,0.89715511,-138.60449,0.4368026,101.94002
